"region_chr","region_start","region_end","promoter_chr","promoter_start","promoter_end","gene_id","overlap_bp","frac_region_covered","frac_promoter_covered"
"chr21",41200001,42500000,"chr21",41584358,41584358,"100616148",1,7.69230769230769e-07,1
"chr21",41200001,42500000,"chr21",42002693,42002693,"100874326",1,7.69230769230769e-07,1
"chr21",41200001,42500000,"chr21",42219039,42219039,"1826",1,7.69230769230769e-07,1
"chr21",41200001,42500000,"chr21",41239347,41239347,"5121",1,7.69230769230769e-07,1
"chr22",38600001,40100000,"chr22",39828165,39828165,"100506472",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39353527,39353527,"100913187",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39190161,39190161,"10126",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39745954,39745954,"10454",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",38903665,38903665,"10521",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",38864083,38864083,"11015",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",38966201,38966201,"11144",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39417118,39417118,"140564",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",38794527,38794527,"1454",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39493229,39493229,"164668",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39353527,39353527,"200315",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39436673,39436673,"200316",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39268258,39268258,"23466",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39240017,39240017,"23467",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39548538,39548538,"23492",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39052658,39052658,"25776",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39190161,39190161,"25777",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",38669040,38669040,"25829",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39715118,39715118,"26807",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39410265,39410265,"27350",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",38851205,38851205,"3761",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",38794931,38794931,"400927",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39853325,39853325,"4248",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39916569,39916569,"468",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39640957,39640957,"5155",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39896105,39896105,"54471",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39077954,39077954,"56993",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39436673,39436673,"60489",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39716391,39716391,"6122",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39052634,39052634,"646851",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39966758,39966758,"8911",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39745954,39745954,"9145",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39928860,39928860,"91582",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39101807,39101807,"9567",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39378404,39378404,"9582",1,6.66666666666667e-07,1
"chr22",38600001,40100000,"chr22",39096459,39096459,"9929",1,6.66666666666667e-07,1
"chr22",40300001,40800000,"chr22",40428336,40428336,"100130899",1,2e-06,1
"chr22",40300001,40800000,"chr22",40390953,40390953,"113828",1,2e-06,1
"chr22",40300001,40800000,"chr22",40742504,40742504,"158",1,2e-06,1
"chr22",40300001,40800000,"chr22",40440821,40440821,"23112",1,2e-06,1
"chr22",40300001,40800000,"chr22",40766595,40766595,"27352",1,2e-06,1
"chr22",41600001,41700000,"chr22",41636935,41636935,"150356",1,1e-05,1
"chr22",41600001,41700000,"chr22",41697507,41697507,"23264",1,1e-05,1
"chr22",41600001,41700000,"chr22",41682216,41682216,"5905",1,1e-05,1
"chr22",41600001,41700000,"chr22",41601313,41601313,"83746",1,1e-05,1
"chr22",41900001,42000000,"chr22",41940479,41940479,"171568",1,1e-05,1
"chr22",41900001,42000000,"chr22",41957014,41957014,"27254",1,1e-05,1
"chr22",41900001,42000000,"chr22",41985871,41985871,"5372",1,1e-05,1
"chr22",42200001,42900000,"chr22",42486937,42486937,"100132273",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42322821,42322821,"115650",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42470255,42470255,"150368",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42828401,42828401,"150372",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42540575,42540575,"1564",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42526883,42526883,"1565",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42394729,42394729,"164684",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42348191,42348191,"339674",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42665759,42665759,"388906",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42296948,42296948,"407039",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42310671,42310671,"440829",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42466846,42466846,"4668",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42486888,42486888,"4700",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42372931,42372931,"55964",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42229106,42229106,"6721",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42611445,42611445,"6942",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42343148,42343148,"79019",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42475695,42475695,"91689",1,1.42857142857143e-06,1
"chr22",42200001,42900000,"chr22",42896585,42896585,"94009",1,1.42857142857143e-06,1
"chr3",8500001,8800000,"chr3",8543344,8543344,"100288428",1,3.33333333333333e-06,1
"chr3",8500001,8800000,"chr3",8613468,8613468,"29931",1,3.33333333333333e-06,1
"chr3",8500001,8800000,"chr3",8543493,8543493,"29995",1,3.33333333333333e-06,1
"chr3",8500001,8800000,"chr3",8786726,8786726,"51066",1,3.33333333333333e-06,1
"chr3",8500001,8800000,"chr3",8775486,8775486,"859",1,3.33333333333333e-06,1
"chr3",20500001,22000000,"chr3",21447218,21447218,"391518",1,6.66666666666667e-07,1
"chr3",26000001,26700000,"chr3",26664300,26664300,"116135",1,1.42857142857143e-06,1
"chr3",34900001,35800000,"chr3",35680666,35680666,"10777",1,1.11111111111111e-06,1
"chr3",34900001,35800000,"chr3",35785968,35785968,"406916",1,1.11111111111111e-06,1
"chr3",39800001,40000000,"chr3",39851303,39851303,"25924",1,5e-06,1
"chr3",55300001,56200000,"chr3",55886622,55886622,"100500875",1,1.11111111111111e-06,1
"chr3",55300001,56200000,"chr3",55693497,55693497,"711",1,1.11111111111111e-06,1
"chr3",55300001,56200000,"chr3",55521670,55521670,"7474",1,1.11111111111111e-06,1
"chr3",58800001,59200000,"chr3",59035758,59035758,"200844",1,2.5e-06,1
"chr3",62200001,63300000,"chr3",62304622,62304622,"100506994",1,9.09090909090909e-07,1
"chr3",62200001,63300000,"chr3",63263914,63263914,"132204",1,9.09090909090909e-07,1
"chr3",62200001,63300000,"chr3",62936133,62936133,"285401",1,9.09090909090909e-07,1
"chr3",62200001,63300000,"chr3",62359190,62359190,"55079",1,9.09090909090909e-07,1
"chr3",62200001,63300000,"chr3",62304711,62304711,"57415",1,9.09090909090909e-07,1
"chr3",62200001,63300000,"chr3",62861064,62861064,"8618",1,9.09090909090909e-07,1
"chr3",69700001,70000000,"chr3",69788586,69788586,"4286",1,3.33333333333333e-06,1
"chr3",109000001,110300000,"chr3",109035364,109035364,"151871",1,7.69230769230769e-07,1
"chr3",109000001,110300000,"chr3",109128837,109128837,"401082",1,7.69230769230769e-07,1
"chr3",109000001,110300000,"chr3",109056419,109056419,"55211",1,7.69230769230769e-07,1
"chr3",154400001,155000000,"chr3",154741913,154741913,"4311",1,1.66666666666667e-06,1
"chr3",181400001,182100000,"chr3",181429712,181429712,"6657",1,1.42857142857143e-06,1
"chr3",188800001,189800000,"chr3",189547711,189547711,"100126340",1,1e-06,1
"chr3",188800001,189800000,"chr3",188958383,188958383,"100874027",1,1e-06,1
"chr3",188800001,189800000,"chr3",189349216,189349216,"8626",1,1e-06,1
"chr4",20300001,20500000,"chr4",20393812,20393812,"100505893",1,5e-06,1
"chr4",41100001,41600000,"chr4",41258744,41258744,"101410542",1,2e-06,1
"chr4",41100001,41600000,"chr4",41362804,41362804,"22998",1,2e-06,1
"chr4",41100001,41600000,"chr4",41216635,41216635,"323",1,2e-06,1
"chr4",41100001,41600000,"chr4",41258898,41258898,"7345",1,2e-06,1
"chr4",70700001,71400000,"chr4",70999321,70999321,"100337616",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",71226493,71226493,"10879",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",70796799,70796799,"1446",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",70826726,70826726,"1447",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",71108333,71108333,"1448",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",71091788,71091788,"260436",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",71226493,71226493,"26952",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",70933103,70933103,"286828",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",70916159,70916159,"3346",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",70894130,70894130,"3347",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",71017793,71017793,"401137",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",71384298,71384298,"401138",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",71296209,71296209,"4589",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",71062244,71062244,"54959",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",71263599,71263599,"58503",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",70861648,70861648,"6779",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",70725870,70725870,"6783",1,1.42857142857143e-06,1
"chr4",70700001,71400000,"chr4",71200671,71200671,"85438",1,1.42857142857143e-06,1
"chr4",74300001,74800000,"chr4",74486348,74486348,"166824",1,2e-06,1
"chr4",74300001,74800000,"chr4",74347462,74347462,"173",1,2e-06,1
"chr4",74300001,74800000,"chr4",74735109,74735109,"2919",1,2e-06,1
"chr4",74300001,74800000,"chr4",74606223,74606223,"3576",1,2e-06,1
"chr4",74300001,74800000,"chr4",74719013,74719013,"5197",1,2e-06,1
"chr4",74300001,74800000,"chr4",74702273,74702273,"6372",1,2e-06,1
"chr4",74300001,74800000,"chr4",74374520,74374520,"728040",1,2e-06,1
"chr4",80900001,81000000,"chr4",80994477,80994477,"118429",1,1e-05,1
"chr4",104400001,104700000,"chr4",104640973,104640973,"6870",1,3.33333333333333e-06,1
"chr4",121600001,122400000,"chr4",121844013,121844013,"11107",1,1.25e-06,1
"chr4",121600001,122400000,"chr4",121993673,121993673,"79625",1,1.25e-06,1
"chr4",121600001,122400000,"chr4",122148621,122148621,"79931",1,1.25e-06,1
"chr4",121600001,122400000,"chr4",122302181,122302181,"84109",1,1.25e-06,1
"chr4",124500001,124900000,"chr4",124571422,124571422,"285419",1,2.5e-06,1
"chr4",139100001,139600000,"chr4",139230865,139230865,"100874047",1,2e-06,1
"chr4",139100001,139600000,"chr4",139163503,139163503,"23657",1,2e-06,1
"chr5",7800001,8300000,"chr5",7851603,7851603,"134121",1,2e-06,1
"chr5",7800001,8300000,"chr5",7869217,7869217,"4552",1,2e-06,1
"chr5",7800001,8300000,"chr5",7869150,7869150,"79072",1,2e-06,1
"chr5",31400001,32100000,"chr5",31936265,31936265,"100422874",1,1.42857142857143e-06,1
"chr5",31400001,32100000,"chr5",31639517,31639517,"23037",1,1.42857142857143e-06,1
"chr5",31400001,32100000,"chr5",31532282,31532282,"29102",1,1.42857142857143e-06,1
"chr5",31400001,32100000,"chr5",31532373,31532373,"55322",1,1.42857142857143e-06,1
"chr5",37600001,38800000,"chr5",38557663,38557663,"100500824",1,8.33333333333333e-07,1
"chr5",37600001,38800000,"chr5",38403573,38403573,"100506475",1,8.33333333333333e-07,1
"chr5",37600001,38800000,"chr5",38291088,38291088,"100852408",1,8.33333333333333e-07,1
"chr5",37600001,38800000,"chr5",37840540,37840540,"100861519",1,8.33333333333333e-07,1
"chr5",37600001,38800000,"chr5",38258511,38258511,"133584",1,8.33333333333333e-07,1
"chr5",37600001,38800000,"chr5",37839782,37839782,"2668",1,8.33333333333333e-07,1
"chr5",37600001,38800000,"chr5",38595507,38595507,"3977",1,8.33333333333333e-07,1
"chr5",41200001,41600000,"chr5",41510730,41510730,"345557",1,2.5e-06,1
"chr5",41200001,41600000,"chr5",41261540,41261540,"729",1,2.5e-06,1
"chr5",80200001,80700000,"chr5",80597388,80597388,"100131067",1,2e-06,1
"chr5",80200001,80700000,"chr5",80529139,80529139,"1160",1,2e-06,1
"chr5",80200001,80700000,"chr5",80689988,80689988,"134526",1,2e-06,1
"chr5",80200001,80700000,"chr5",80501462,80501462,"26829",1,2e-06,1
"chr5",80200001,80700000,"chr5",80256508,80256508,"5924",1,2e-06,1
"chr5",80200001,80700000,"chr5",80597402,80597402,"84240",1,2e-06,1
"chr5",119400001,120400000,"chr5",119800019,119800019,"51334",1,1e-06,1
"chr5",135000001,136800000,"chr5",135416286,135416286,"100126299",1,5.55555555555556e-07,1
"chr5",135000001,136800000,"chr5",135170365,135170365,"153328",1,5.55555555555556e-07,1
"chr5",135000001,136800000,"chr5",135266006,135266006,"26223",1,5.55555555555556e-07,1
"chr5",135000001,136800000,"chr5",135231516,135231516,"3578",1,5.55555555555556e-07,1
"chr5",135000001,136800000,"chr5",135528851,135528851,"389332",1,5.55555555555556e-07,1
"chr5",135000001,136800000,"chr5",135290723,135290723,"3950",1,5.55555555555556e-07,1
"chr5",135000001,136800000,"chr5",135468536,135468536,"4090",1,5.55555555555556e-07,1
"chr5",135000001,136800000,"chr5",135701164,135701164,"57113",1,5.55555555555556e-07,1
"chr5",135000001,136800000,"chr5",135364584,135364584,"7045",1,5.55555555555556e-07,1
"chr5",135000001,136800000,"chr5",135470579,135470579,"9597",1,5.55555555555556e-07,1
"chr5",146800001,147000000,"chr5",146939557,146939557,"153469",1,5e-06,1
"chr5",146800001,147000000,"chr5",146889619,146889619,"1809",1,5e-06,1
"chr5",168200001,168700000,"chr5",168690698,168690698,"693170",1,2e-06,1
"chr5",169300001,169500000,"chr5",169407744,169407744,"100131897",1,5e-06,1
"chr5",169300001,169500000,"chr5",169455492,169455492,"100616498",1,5e-06,1
"chr6",25400001,25700000,"chr6",25652429,25652429,"10590",1,3.33333333333333e-06,1
"chr6",62200001,63500000,"chr6",62996100,62996100,"202559",1,7.69230769230769e-07,1
"chr6",73400001,73800000,"chr6",73677476,73677476,"100423005",1,2.5e-06,1
"chr6",87600001,87900000,"chr6",87804865,87804865,"1081",1,3.33333333333333e-06,1
"chr6",87600001,87900000,"chr6",87862551,87862551,"23036",1,3.33333333333333e-06,1
"chr6",87600001,87900000,"chr6",87647024,87647024,"3354",1,3.33333333333333e-06,1
"chr6",122900001,123400000,"chr6",123109971,123109971,"10924",1,2e-06,1
"chr6",122900001,123400000,"chr6",123317582,123317582,"134829",1,2e-06,1
"chr6",122900001,123400000,"chr6",123100646,123100646,"2173",1,2e-06,1
"chr6",152800001,153000000,"chr6",152958534,152958534,"23345",1,5e-06,1
"chr7",12700001,13500000,"chr7",12726452,12726452,"10124",1,1.25e-06,1
"chr7",28800001,29600000,"chr7",29019583,29019583,"100506497",1,1.25e-06,1
"chr7",28800001,29600000,"chr7",29186200,29186200,"1124",1,1.25e-06,1
"chr7",28800001,29600000,"chr7",29234892,29234892,"54504",1,1.25e-06,1
"chr7",28800001,29600000,"chr7",28998029,28998029,"9865",1,1.25e-06,1
"chr7",30800001,31900000,"chr7",31726631,31726631,"10842",1,9.09090909090909e-07,1
"chr7",30800001,31900000,"chr7",31092076,31092076,"117",1,9.09090909090909e-07,1
"chr7",30800001,31900000,"chr7",31553685,31553685,"223075",1,9.09090909090909e-07,1
"chr7",30800001,31900000,"chr7",31003636,31003636,"2692",1,9.09090909090909e-07,1
"chr7",30800001,31900000,"chr7",30893010,30893010,"358",1,9.09090909090909e-07,1
"chr7",30800001,31900000,"chr7",31380538,31380538,"63974",1,9.09090909090909e-07,1
"chr7",30800001,31900000,"chr7",30811033,30811033,"84182",1,9.09090909090909e-07,1
"chr7",55000001,55400000,"chr7",55256642,55256642,"100507500",1,2.5e-06,1
"chr7",55000001,55400000,"chr7",55086725,55086725,"1956",1,2.5e-06,1
"chr7",63100001,63800000,"chr7",63490480,63490480,"100506050",1,1.42857142857143e-06,1
"chr7",63100001,63800000,"chr7",63688852,63688852,"168417",1,1.42857142857143e-06,1
"chr7",63100001,63800000,"chr7",63505821,63505821,"442319",1,1.42857142857143e-06,1
"chr7",63100001,63800000,"chr7",63773186,63773186,"728927",1,1.42857142857143e-06,1
"chr7",63100001,63800000,"chr7",63667581,63667581,"730291",1,1.42857142857143e-06,1
"chr7",84600001,85100000,"chr7",84816171,84816171,"223117",1,2e-06,1
"chr7",98100001,98400000,"chr7",98246597,98246597,"4885",1,3.33333333333333e-06,1
"chr7",117400001,117600000,"chr7",117513561,117513561,"83992",1,5e-06,1
"chr7",131600001,132600000,"chr7",132333553,132333553,"286023",1,1e-06,1
"chr7",131600001,132600000,"chr7",132333447,132333447,"91584",1,1e-06,1
"chr7",151300001,151600000,"chr7",151574127,151574127,"100505483",1,3.33333333333333e-06,1
"chr7",151300001,151600000,"chr7",151574316,151574316,"51422",1,3.33333333333333e-06,1
"chr7",157600001,158100000,"chr7",157647277,157647277,"100506585",1,2e-06,1
"chr8",800001,1500000,"chr8",1250827,1250827,"286083",1,1.42857142857143e-06,1
"chr8",800001,1500000,"chr8",1449532,1449532,"9228",1,1.42857142857143e-06,1
"chr8",18800001,18900000,"chr8",18871196,18871196,"23362",1,1e-05,1
"chr8",19100001,19200000,"chr8",19103032,19103032,"100128993",1,1e-05,1
"chr8",19100001,19200000,"chr8",19171081,19171081,"63898",1,1e-05,1
"chr8",49200001,49900000,"chr8",49833999,49833999,"6591",1,1.42857142857143e-06,1
"chr8",49200001,49900000,"chr8",49647870,49647870,"79645",1,1.42857142857143e-06,1
"chr8",65400001,65900000,"chr8",65492795,65492795,"27319",1,2e-06,1
"chr8",65400001,65900000,"chr8",65494445,65494445,"401463",1,2e-06,1
"chr8",65400001,65900000,"chr8",65711348,65711348,"9420",1,2e-06,1
"chr8",72600001,73400000,"chr8",72755358,72755358,"100132891",1,1.25e-06,1
"chr8",72600001,73400000,"chr8",73163869,73163869,"392232",1,1.25e-06,1
"chr8",72600001,73400000,"chr8",72987819,72987819,"8989",1,1.25e-06,1
"chr8",72600001,73400000,"chr8",72756731,72756731,"9242",1,1.25e-06,1
"chr8",102500001,103100000,"chr8",102504668,102504668,"79977",1,1.66666666666667e-06,1
"chr8",104700001,105400000,"chr8",105352024,105352024,"81501",1,1.42857142857143e-06,1
"chr8",109800001,110300000,"chr8",110099653,110099653,"7201",1,2e-06,1
"chr8",118900001,120100000,"chr8",120079424,120079424,"10584",1,8.33333333333333e-07,1
"chr8",118900001,120100000,"chr8",119124058,119124058,"2131",1,8.33333333333333e-07,1
"chr8",118900001,120100000,"chr8",119634234,119634234,"401474",1,8.33333333333333e-07,1
"chr8",118900001,120100000,"chr8",119964383,119964383,"4982",1,8.33333333333333e-07,1
"chr8",118900001,120100000,"chr8",119633240,119633240,"552860",1,8.33333333333333e-07,1
"chr9",4300001,4600000,"chr9",4300035,4300035,"169792",1,3.33333333333333e-06,1
"chr9",4300001,4600000,"chr9",4490427,4490427,"6505",1,3.33333333333333e-06,1
"chr9",43600001,43800000,"chr9",43630730,43630730,"389730",1,5e-06,1
"chr9",43600001,43800000,"chr9",43684885,43684885,"728577",1,5e-06,1
"chr9",83500001,85300000,"chr9",84528352,84528352,"347127",1,5.55555555555556e-07,1
"chr9",83500001,85300000,"chr9",84543343,84543343,"389761",1,5.55555555555556e-07,1
"chr9",83500001,85300000,"chr9",84558415,84558415,"389762",1,5.55555555555556e-07,1
"chr9",83500001,85300000,"chr9",84603687,84603687,"389763",1,5.55555555555556e-07,1
"chr9",83500001,85300000,"chr9",84303596,84303596,"7088",1,5.55555555555556e-07,1
"chr9",102400001,102600000,"chr9",102584137,102584137,"8013",1,5e-06,1
"chr9",119700001,120100000,"chr9",119943480,119943480,"100124538",1,2.5e-06,1
"chrX",24700001,25200000,"chrX",25034065,25034065,"170302",1,2e-06,1
"chrX",24700001,25200000,"chrX",24712058,24712058,"5422",1,2e-06,1
"chrX",24700001,25200000,"chrX",24762558,24762558,"677773",1,2e-06,1
"chrX",57800001,58200000,"chrX",57937067,57937067,"7789",1,2.5e-06,1
"chrX",65600001,66000000,"chrX",65859140,65859140,"60401",1,2.5e-06,1
"chrX",96100001,96900000,"chrX",96138907,96138907,"29935",1,1.25e-06,1
"chrX",99700001,99900000,"chrX",99899163,99899163,"27286",1,5e-06,1
"chrX",99700001,99900000,"chrX",99839790,99839790,"64102",1,5e-06,1
"chrX",99700001,99900000,"chrX",99891794,99891794,"7105",1,5e-06,1
"chrX",107600001,107800000,"chrX",107683074,107683074,"1287",1,5e-06,1
"chrX",107600001,107800000,"chrX",107682704,107682704,"1288",1,5e-06,1
"chrX",138300001,138800000,"chrX",138612895,138612895,"2158",1,2e-06,1
"chrX",138300001,138800000,"chrX",138790381,138790381,"4168",1,2e-06,1
"chrX",138300001,138800000,"chrX",138528978,138528978,"6719",1,2e-06,1
"chrX",141800001,142300000,"chrX",142113704,142113704,"441525",1,2e-06,1
